order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
174, 12, Eric Kemsley,300451,Corolla,Toyota,UPI,21,20425.00,05-23-2021 15:26:54,Birmingham,Alabama,AutoTrader,RI-848327,Y,
175, 3 ,Alexander Hopkins,200261,Escape,Ford,Card,7,27185.00,07-03-2021 09:47:51,Macon,Georgia,AutoTrader,Ag-473223,N,Merchant account blocks the transaction
176, 24, Amy Barnes,201081,Tucson,Hyundai,Card,9,24950.00,12-03-2021 02:37:14,Columbia,South Carolina,Carfax,Fp-861980,Y,
177, 2, Mary Jane,200233,Explorer,Ford,Card,2,35510.00,03-11-2021 08:14:52,Athens,Georgia,Carvana,CS-143211,Y,
178, 25, Karen Smith,201278,Outback,Subaru,UPI,2,26945.00,10-18-2021 15:10:52,Columbus,Georgia,Carfax,sL-113906,Y,
179, 6, Alex Poppins,300804,Model 3,Tesla,Wallet,4,46990.00,08-20-2021 00:07:59,Elkins,West Virginia,Carvana,hu-301533,Y,
180, 13, James Rodriguez,300804,Model 3,Tesla,UPI,12,46990.00,02-04-2021 20:44:44,Little Rock,Arkansas,Carfax,RB-875049,Y,
181, 14, Kumar Singh,100409,Tacoma,Toyota,UPI,4,27150.00,01-21-2021 16:34:52,Kingsport,Tennessee,eBay,az-161271,Y,
182, 10, Max Halloway,201278,Outback,Subaru,Card,17,26945.00,01-18-2021 18:56:13,Jacksonville,Florida,AutoTrader,Ut-516003,Y,
183, 14, Kumar Singh,100243,F-150,Ford,Wallet,16,45525.00,06-10-2021 07:56:50,Fort Smith,Arkansas,AutoTrader,Zj-379671,Y,
184, 25, Karen Smith,201081,Tucson,Hyundai,UPI,13,24950.00,03-19-2021 12:30:41,Tampa,Florida,Carvana,sW-960196,Y,
185, 24, Amy Barnes,201278,Outback,Subaru,Card,13,26945.00,05-19-2021 18:50:50,Memphis,Tennessee,Carfax,ku-237057,Y,
186, 17, Maria Garcia,300804,Model 3,Tesla,UPI,6,46990.00,09-18-2021 08:39:27,Greenville,South Carolina,AutoTrader,bG-872727,Y,
187, 7, Calvin Harris,201278,Outback,Subaru,Internet Banking,4,26945.00,10-21-2021 17:45:34,Cape Hatteras,North Carolina,eBay,JF-052736,Y,
188, 14, Kumar Singh,400562,Wrangler,Jeep,Card,10,30295.00,03-21-2021 22:27:51,Huntington,West Virginia,AutoTrader,WA-455608,Y,
189, 7, Calvin Harris,200482,RAV4,Toyota,Card,14,26975.00,03-15-2021 22:40:16,Spartanburg,South Carolina,eBay,Ym-317769,Y,
190, 19, Jordan Brown,300451,Corolla,Toyota,Card,16,20425.00,05-22-2021 00:41:41,North Little Rock,Arkansas,Carvana,PN-105183,N,Credit or debit card is expired 
191, 6, Alex Poppins,200528,Grand Cherokee,Jeep,Wallet,12,39000.00,02-09-2021 09:44:47,New Orleans,Louisiana,Carvana,ha-570745,N,Merchant account blocks the transaction
192, 13, James Rodriguez,201137,CX-5,Mazda,Wallet,17,26250.00,08-22-2021 07:46:05,Atlanta,Georgia,eBay,IF-620176,Y,
193, 20, Ryan Collier,100409,Tacoma,Toyota,Card,3,27150.00,08-02-2021 13:29:08,Lake Charles,Louisiana,AutoTrader,dQ-434813,Y,
194, 4, Rashid Matthews,200122,Equinox,Chevrolet,Internet Banking,6,26300.00,06-15-2021 01:11:41,Wilmington,North Carolina,Carfax,LX-395932,Y,
195, 15, Micheal Smith,400562,Wrangler,Jeep,Internet Banking,9,30295.00,07-02-2021 04:59:55,North Little Rock,Arkansas,Car Max,fL-158792,Y,
196, 3 ,Alexander Hopkins,200528,Grand Cherokee,Jeep,Wallet,7,39000.00,01-24-2021 16:38:28,Lynchburg,Virginia,Carfax,Lx-564733,Y,
197, 18, Susan Boyle,100494,Highlander,Toyota,Internet Banking,9,35855.00,08-10-2021 11:50:00,Tupelo,Mississippi,AutoTrader,El-445340,Y,
198, 23, Usamah Khan,300804,Model 3,Tesla,Wallet,5,46990.00,02-04-2021 17:58:11,Jackson,Mississippi,Car Max,DK-072525,Y,
199, 1, John Smith,200482,RAV4,Toyota,Internet Banking,10,26975.00,07-12-2021 06:59:55,Huntington,West Virginia,Car Max,FI-398954,Y,
200, 15, Micheal Smith,300786,Civic,Honda,Card,15,22550.00,02-24-2021 15:36:26,Roanoke,Virginia,Carfax,ag-003722,Y,
201, 19, Jordan Brown,300451,Corolla,Toyota,Internet Banking,7,20425.00,09-16-2021 07:08:28,Macon,Georgia,Carfax,nq-369482,Y,
202, 22, Jenny Pickard,300451,Corolla,Toyota,Wallet,5,20425.00,09-09-2021 11:09:45,Lexington,Kentucky,Car Max,sC-308451,N,The payment gateway does not support
203, 25, Karen Smith,200261,Escape,Ford,Wallet,21,27185.00,02-27-2021 05:54:00,Columbia,South Carolina,eBay,tc-320223,Y,
204, 22, Jenny Pickard,200482,RAV4,Toyota,UPI,12,26975.00,11-12-2021 22:51:48,Huntsville,Alabama,Carvana,np-082877,Y,
205, 19, Jordan Brown,200794,HR-V,Honda,UPI,10,23650.00,12-26-2021 16:46:02,Spartanburg,South Carolina,eBay,AS-448936,N,The consumers account is suspended or closed 
206, 18, Susan Boyle,200122,Equinox,Chevrolet,Wallet,10,26300.00,09-25-2021 17:26:45,Charleston,West Virginia,Carfax,NX-238967,Y,
207, 12, Eric Kemsley,200528,Grand Cherokee,Jeep,Card,17,39000.00,08-05-2021 00:49:59,Paducah,Kentucky,AutoTrader,ok-824647,Y,
208, 13, James Rodriguez,100494,Highlander,Toyota,Internet Banking,19,35855.00,04-13-2021 23:26:32,Knoxville,Tennessee,eBay,GQ-652192,Y,
209, 1, John Smith,200122,Equinox,Chevrolet,UPI,5,26300.00,04-17-2021 00:57:33,Columbus,Georgia,AutoTrader,ab-183515,Y,
210, 14, Kumar Singh,300804,Model 3,Tesla,Internet Banking,18,46990.00,11-25-2021 01:31:07,Fort Smith,Arkansas,Carfax,RJ-415520,Y,
211, 21, Louis Way,100648,Sierra,GMC,Card,11,37195.00,01-29-2021 13:31:27,Johnson City,Tennessee,Carfax,Ay-094039,N,Credit or debit card is expired 
212, 1, John Smith,200122,Equinox,Chevrolet,Wallet,9,26300.00,12-12-2021 03:11:47,Little Rock,Arkansas,Carfax,BW-084420,Y,
213, 5, Brandon Johnson,201278,Outback,Subaru,Card,17,26945.00,07-13-2021 15:45:58,Lake Charles,Louisiana,eBay,li-017345,N,Merchant account blocks the transaction
214, 15, Micheal Smith,300451,Corolla,Toyota,Internet Banking,10,20425.00,03-21-2021 11:17:15,Huntsville,Alabama,Carvana,Yq-516066,Y,
215, 10, Max Halloway,400562,Wrangler,Jeep,Wallet,14,30295.00,11-14-2021 11:09:26,Key West,Florida,Car Max,Lb-561349,Y,
216, 13, James Rodriguez,300804,Model 3,Tesla,Wallet,16,46990.00,01-07-2021 01:04:23,Baton Rouge,Louisiana,Carvana,sV-480769,Y,
217, 11, Chris Jones,200122,Equinox,Chevrolet,Internet Banking,21,26300.00,05-23-2021 02:02:57,Bowling Green,Kentucky,Carfax,to-472287,Y,
218, 18, Susan Boyle,300786,Civic,Honda,Wallet,9,22550.00,04-30-2021 23:43:45,Columbia,South Carolina,AutoTrader,ON-203101,Y,
219, 17, Maria Garcia,200967,Rogue,Nissan,Internet Banking,18,27150.00,09-26-2021 14:49:48,Key West,Florida,Carfax,XM-142687,Y,
220, 15, Micheal Smith,201278,Outback,Subaru,UPI,16,26945.00,08-07-2021 22:05:26,Little Rock,Arkansas,Carfax,sX-691531,Y,
221, 2, Mary Jane,100409,Tacoma,Toyota,UPI,18,27150.00,08-20-2021 09:34:19,Norfolk,Virginia,Carfax,Wj-768167,N,The billing address is invalid 
222, 23, Usamah Khan,200787,CR-V,Honda,Internet Banking,3,26800.00,06-30-2021 06:22:06,Tallahassee,Florida,AutoTrader,hW-724538,N,The billing address is invalid 
223, 6, Alex Poppins,200482,RAV4,Toyota,Internet Banking,4,26975.00,05-28-2021 15:32:41,Gainesville,Florida,Car Max,pZ-030640,N,Credit or debit card is expired 
224, 12, Eric Kemsley,100494,Highlander,Toyota,Wallet,10,35855.00,07-04-2021 08:59:13,Savannah,Georgia,Carvana,uJ-231348,Y,
225, 22, Jenny Pickard,200261,Escape,Ford,Wallet,10,27185.00,02-23-2021 11:43:06,Tupelo,Mississippi,eBay,jz-349536,N,Incorrect Pin
226, 10, Max Halloway,200787,CR-V,Honda,UPI,8,26800.00,08-20-2021 19:08:18,Nashville,Tennessee,Carfax,oO-296171,Y,
227, 14, Kumar Singh,200787,CR-V,Honda,Card,7,26800.00,11-01-2021 04:13:00,North Little Rock,Arkansas,AutoTrader,pM-330504,N,Credit or debit card is expired 
228, 21, Louis Way,100145,Silverado,Chevrolet,UPI,5,34600.00,11-15-2021 22:38:49,Lynchburg,Virginia,Carvana,hw-819445,Y,
229, 19, Jordan Brown,300804,Model 3,Tesla,UPI,12,46990.00,06-23-2021 22:55:25,Lynchburg,Virginia,Carfax,oe-698652,Y,
230, 21, Louis Way,200122,Equinox,Chevrolet,Internet Banking,18,26300.00,03-10-2021 16:42:58,Paducah,Kentucky,Carvana,yI-781849,N,Credit or debit card is expired 
231, 17, Maria Garcia,100648,Sierra,GMC,Wallet,14,37195.00,10-15-2021 14:54:19,Mobile,Alabama,AutoTrader,fr-210687,Y,
232, 8, Justin Thomas,200967,Rogue,Nissan,Wallet,1,27150.00,04-13-2021 17:58:27,Kingsport,Tennessee,AutoTrader,uZ-246288,Y,
233, 19, Jordan Brown,200261,Escape,Ford,Internet Banking,2,27185.00,07-02-2021 08:34:44,Columbia,South Carolina,Car Max,ol-712764,Y,
234, 23, Usamah Khan,201081,Tucson,Hyundai,Internet Banking,18,24950.00,07-10-2021 23:52:52,Winston-Salem,North Carolina,AutoTrader,oD-184225,Y,
235, 6, Alex Poppins,300786,Civic,Honda,Wallet,8,22550.00,02-18-2021 16:34:21,Memphis,Tennessee,AutoTrader,Nc-101533,Y,
236, 7, Calvin Harris,300723,Accord,Honda,Wallet,9,26520.00,11-08-2021 06:10:29,New Orleans,Louisiana,Car Max,Kg-644312,Y,
237, 18, Susan Boyle,300451,Corolla,Toyota,Wallet,8,20425.00,07-09-2021 08:14:28,Beckley,West Virginia,eBay,dK-065571,Y,
238, 12, Eric Kemsley,100379,1500,Ram,UPI,2,33975.00,09-27-2021 16:55:10,New Orleans,Louisiana,Carfax,ei-997113,N,Credit or debit card is expired 
239, 21, Louis Way,200528,Grand Cherokee,Jeep,Internet Banking,8,39000.00,10-26-2021 09:51:32,Oak Ridge,Tennessee,eBay,Ag-791820,Y,
240, 13, James Rodriguez,300723,Accord,Honda,Card,1,26520.00,08-28-2021 12:28:03,North Little Rock,Arkansas,Car Max,Ux-110040,Y,
241, 1, John Smith,400562,Wrangler,Jeep,Internet Banking,13,30295.00,10-20-2021 01:27:28,Greensboro,North Carolina,AutoTrader,HT-014105,Y,
242, 6, Alex Poppins,100379,1500,Ram,Card,19,33975.00,07-16-2021 22:16:18,Baton Rouge,Louisiana,eBay,WC-720723,Y,
243, 16, Dave Hernandez,201081,Tucson,Hyundai,Card,15,24950.00,04-07-2021 13:19:49,Athens,Georgia,AutoTrader,xT-972740,Y,
244, 23, Usamah Khan,201081,Tucson,Hyundai,Card,4,24950.00,09-15-2021 00:35:12,Huntington,West Virginia,eBay,Oj-230336,Y,
245, 4, Rashid Matthews,100145,Silverado,Chevrolet,Internet Banking,4,34600.00,04-07-2021 05:58:20,Lake Charles,Louisiana,Carfax,Fp-734918,N,The consumers account is suspended or closed 
246, 16, Dave Hernandez,100494,Highlander,Toyota,Wallet,19,35855.00,04-12-2021 12:54:22,Asheville,North Carolina,eBay,WS-577778,Y,
247, 16, Dave Hernandez,100145,Silverado,Chevrolet,UPI,16,34600.00,02-10-2021 07:21:48,Tupelo,Mississippi,AutoTrader,xa-876584,Y,
248, 5, Brandon Johnson,100243,F-150,Ford,UPI,18,45525.00,03-31-2021 12:14:00,Winston-Salem,North Carolina,eBay,hM-231377,Y,
249, 19, Jordan Brown,200787,CR-V,Honda,UPI,10,26800.00,09-09-2021 12:06:20,Cape Hatteras,North Carolina,AutoTrader,GU-475462,Y,
250, 3 ,Alexander Hopkins,300857,Model Y,Tesla,Card,16,65990.00,08-07-2021 18:25:22,Richmond,Virginia,Carfax,Xz-380226,Y,
251, 23, Usamah Khan,200787,CR-V,Honda,UPI,6,26800.00,05-13-2021 03:41:23,Pensacola,Florida,AutoTrader,sh-731793,Y,
252, 10, Max Halloway,300786,Civic,Honda,Internet Banking,20,22550.00,11-11-2021 15:05:22,Montgomery,Alabama,AutoTrader,hX-710745,N,Credit or debit card is expired 
253, 23, Usamah Khan,200787,CR-V,Honda,Internet Banking,12,26800.00,09-28-2021 07:58:02,Jackson,Mississippi,Car Max,SE-378906,Y,
254, 10, Max Halloway,200261,Escape,Ford,Internet Banking,14,27185.00,04-13-2021 22:55:30,Spartanburg,South Carolina,Car Max,lV-859095,Y,
255, 14, Kumar Singh,300451,Corolla,Toyota,UPI,18,20425.00,09-15-2021 08:45:07,Tupelo,Mississippi,Car Max,Kt-743646,Y,
256, 15, Micheal Smith,200482,RAV4,Toyota,Card,3,26975.00,10-18-2021 06:51:54,Winston-Salem,North Carolina,AutoTrader,LP-933783,Y,
257, 11, Chris Jones,300804,Model 3,Tesla,Internet Banking,15,46990.00,12-11-2021 13:48:31,North Little Rock,Arkansas,Car Max,pV-374778,Y,
258, 4, Rashid Matthews,200261,Escape,Ford,Internet Banking,5,27185.00,04-28-2021 15:35:33,Spartanburg,South Carolina,AutoTrader,ff-223871,Y,
259, 19, Jordan Brown,300857,Model Y,Tesla,Internet Banking,15,65990.00,08-01-2021 06:37:05,Nashville,Tennessee,Carfax,vB-600418,Y,
260, 23, Usamah Khan,201137,CX-5,Mazda,Wallet,10,26250.00,11-07-2021 18:41:21,Huntington,West Virginia,Car Max,Yg-992589,Y,
261, 16, Dave Hernandez,300995,Altima,Nissan,Wallet,21,24900.00,10-10-2021 08:22:03,Columbia,South Carolina,Carvana,do-430160,Y,
262, 4, Rashid Matthews,300995,Altima,Nissan,Internet Banking,6,24900.00,11-25-2021 18:44:54,Greenville,South Carolina,eBay,xy-949870,Y,
263, 17, Maria Garcia,201137,CX-5,Mazda,Internet Banking,14,26250.00,01-12-2021 17:19:54,Bowling Green,Kentucky,Carvana,pp-448781,N,The billing address is invalid 
264, 2, Mary Jane,300995,Altima,Nissan,Card,17,24900.00,04-03-2021 16:00:30,Baton Rouge,Louisiana,eBay,kn-569545,Y,
265, 8, Justin Thomas,201081,Tucson,Hyundai,Wallet,8,24950.00,07-04-2021 04:58:22,Asheville,North Carolina,eBay,SU-758167,N,Merchant account blocks the transaction
266, 1, John Smith,200794,HR-V,Honda,Card,5,23650.00,04-28-2021 04:10:56,Columbia,South Carolina,Car Max,kg-982550,Y,
267, 4, Rashid Matthews,201081,Tucson,Hyundai,UPI,11,24950.00,12-11-2021 08:48:06,Athens,Georgia,eBay,MV-591331,N,The billing address is invalid 
268, 25, Karen Smith,300995,Altima,Nissan,Wallet,4,24900.00,04-25-2021 01:33:37,Montgomery,Alabama,AutoTrader,WA-060382,N,Credit or debit card is expired 
269, 16, Dave Hernandez,200261,Escape,Ford,Wallet,14,27185.00,05-24-2021 16:22:10,Fort Smith,Arkansas,Car Max,sm-412170,N,Merchant account blocks the transaction
270, 7, Calvin Harris,201081,Tucson,Hyundai,Card,2,24950.00,06-06-2021 12:47:22,Tupelo,Mississippi,AutoTrader,uo-392744,N,Merchant account blocks the transaction
271, 14, Kumar Singh,300786,Civic,Honda,Wallet,12,22550.00,07-09-2021 01:41:47,Beckley,West Virginia,eBay,GC-464406,Y,
272, 5, Brandon Johnson,300786,Civic,Honda,Internet Banking,7,22550.00,12-06-2021 14:32:32,Columbia,South Carolina,eBay,GL-820793,Y,
273, 1, John Smith,201081,Tucson,Hyundai,Wallet,7,24950.00,06-24-2021 19:00:06,Chattanooga,Tennessee,Car Max,rS-660955,Y,
274, 19, Jordan Brown,200528,Grand Cherokee,Jeep,Wallet,18,39000.00,07-31-2021 21:27:32,Charleston,South Carolina,eBay,cV-536954,Y,
275, 20, Ryan Collier,201278,Outback,Subaru,Wallet,19,26945.00,10-19-2021 23:51:02,Columbia,South Carolina,Carvana,Zj-824833,Y,
276, 21, Louis Way,100648,Sierra,GMC,UPI,21,37195.00,01-28-2021 13:26:32,Bristol,Tennessee,AutoTrader,Lh-715305,Y,
277, 12, Eric Kemsley,100379,1500,Ram,Wallet,4,33975.00,12-13-2021 11:37:05,Roanoke,Virginia,Carvana,Jg-447621,Y,
278, 11, Chris Jones,100494,Highlander,Toyota,Internet Banking,11,35855.00,11-05-2021 19:10:21,Elkins,West Virginia,Carfax,ku-454765,Y,
279, 2, Mary Jane,200233,Explorer,Ford,Internet Banking,20,35510.00,10-25-2021 21:01:28,Richmond,Virginia,Car Max,uX-632954,Y,
280, 20, Ryan Collier,100145,Silverado,Chevrolet,Card,12,34600.00,06-29-2021 12:53:37,Shreveport,Louisiana,AutoTrader,hf-089260,N,The billing address is invalid 
281, 16, Dave Hernandez,200261,Escape,Ford,Internet Banking,13,27185.00,12-07-2021 11:26:35,Louisville,Kentucky,AutoTrader,OB-713304,Y,
282, 1, John Smith,200528,Grand Cherokee,Jeep,UPI,20,39000.00,08-06-2021 09:52:33,Huntsville,Alabama,Car Max,mH-243808,Y,
283, 15, Micheal Smith,200261,Escape,Ford,UPI,21,27185.00,05-25-2021 20:42:42,Memphis,Tennessee,eBay,bE-916327,Y,
284, 25, Karen Smith,300786,Civic,Honda,UPI,20,22550.00,09-26-2021 21:37:46,Gainesville,Florida,Carvana,aT-795693,Y,
285, 23, Usamah Khan,300451,Corolla,Toyota,Internet Banking,4,20425.00,07-19-2021 05:43:01,Mobile,Alabama,Carfax,oz-833537,Y,
286, 17, Maria Garcia,400562,Wrangler,Jeep,Internet Banking,16,30295.00,07-02-2021 18:46:04,Mobile,Alabama,AutoTrader,YQ-153703,Y,
287, 17, Maria Garcia,300451,Corolla,Toyota,Wallet,7,20425.00,01-30-2021 08:24:29,Charleston,South Carolina,Car Max,MZ-681821,Y,
288, 6, Alex Poppins,100379,1500,Ram,Wallet,9,33975.00,02-08-2021 02:29:15,Athens,Georgia,eBay,ZY-351869,Y,
289, 11, Chris Jones,300857,Model Y,Tesla,Card,15,65990.00,06-16-2021 17:31:08,Richmond,Virginia,Car Max,KV-349703,Y,
290, 25, Karen Smith,300479,Camry,Toyota,UPI,15,25945.00,06-17-2021 21:48:50,Winston-Salem,North Carolina,Carvana,zz-910101,Y,
291, 24, Amy Barnes,300451,Corolla,Toyota,Internet Banking,12,20425.00,05-22-2021 18:11:36,Richmond,Virginia,Car Max,Av-927497,Y,
292, 19, Jordan Brown,201278,Outback,Subaru,Internet Banking,8,26945.00,07-22-2021 05:41:20,Dulles,Virginia,Carvana,WD-714543,Y,
293, 9, Chloe Howells,201278,Outback,Subaru,UPI,7,26945.00,04-13-2021 20:20:30,Johnson City,Tennessee,Carvana,lt-235575,Y,
294, 18, Susan Boyle,200528,Grand Cherokee,Jeep,UPI,12,39000.00,11-18-2021 03:53:56,Baton Rouge,Louisiana,Carvana,Is-438135,Y,
295, 8, Justin Thomas,200482,RAV4,Toyota,UPI,18,26975.00,08-27-2021 08:41:52,Birmingham,Alabama,Carfax,ss-657231,N,Credit or debit card is expired 
296, 7, Calvin Harris,300479,Camry,Toyota,UPI,15,25945.00,09-11-2021 16:02:08,Charleston,West Virginia,AutoTrader,yC-865949,Y,
297, 16, Dave Hernandez,200233,Explorer,Ford,UPI,19,35510.00,06-16-2021 09:14:40,Charleston,South Carolina,eBay,UI-643284,Y,
298, 10, Max Halloway,100243,F-150,Ford,UPI,1,45525.00,11-13-2021 03:29:19,Baton Rouge,Louisiana,Car Max,sp-645564,Y,
299, 19, Jordan Brown,300995,Altima,Nissan,Card,7,24900.00,01-19-2021 00:16:44,Fort Myers,Florida,Carvana,eH-581312,N,The consumers account is suspended or closed 
300, 4, Rashid Matthews,201137,CX-5,Mazda,Internet Banking,12,26250.00,12-09-2021 03:32:05,Elkins,West Virginia,eBay,ob-378754,Y,
301, 5, Brandon Johnson,200482,RAV4,Toyota,Card,18,26975.00,03-12-2021 20:13:08,Winston-Salem,North Carolina,AutoTrader,SH-187229,Y,
302, 6, Alex Poppins,100243,F-150,Ford,Card,7,45525.00,08-28-2021 01:41:44,Meridian,Mississippi,AutoTrader,ut-086522,N,Credit or debit card is expired 
303, 12, Eric Kemsley,100379,1500,Ram,Wallet,3,33975.00,06-16-2021 14:36:29,Spartanburg,South Carolina,eBay,Va-156005,N,The consumers account is suspended or closed 
304, 4, Rashid Matthews,300479,Camry,Toyota,Internet Banking,10,25945.00,07-23-2021 07:19:20,Athens,Georgia,eBay,so-320963,Y,
305, 20, Ryan Collier,200528,Grand Cherokee,Jeep,UPI,17,39000.00,10-04-2021 22:19:07,Atlanta,Georgia,Car Max,ID-164296,N,Credit or debit card is expired 
306, 16, Dave Hernandez,201081,Tucson,Hyundai,Card,11,24950.00,12-02-2021 19:12:18,Fort Myers,Florida,Car Max,KH-629103,Y,
307, 25, Karen Smith,200482,RAV4,Toyota,Internet Banking,12,26975.00,10-31-2021 08:58:20,Charlotte,North Carolina,Carvana,Bs-807180,N,The billing address is invalid 
308, 2, Mary Jane,200482,RAV4,Toyota,Card,15,26975.00,11-08-2021 18:22:10,Apalachicola,Florida,Carvana,Yx-378300,Y,
309, 9, Chloe Howells,200261,Escape,Ford,UPI,11,27185.00,05-01-2021 20:19:04,Savannah,Georgia,Carfax,On-502014,Y,
310, 16, Dave Hernandez,201081,Tucson,Hyundai,Wallet,20,24950.00,07-14-2021 10:27:00,Lynchburg,Virginia,AutoTrader,Ki-314871,N,The consumers account is suspended or closed 
311, 9, Chloe Howells,200482,RAV4,Toyota,Wallet,13,26975.00,04-22-2021 00:21:22,Norfolk,Virginia,Carfax,FZ-920238,Y,
312, 20, Ryan Collier,201081,Tucson,Hyundai,UPI,19,24950.00,02-05-2021 08:42:14,Beckley,West Virginia,Carfax,wP-746024,N,Credit or debit card is canceled
313, 4, Rashid Matthews,100379,1500,Ram,Card,13,33975.00,01-28-2021 07:43:25,Beckley,West Virginia,eBay,zu-945766,N,Credit or debit card is canceled
314, 25, Karen Smith,300786,Civic,Honda,UPI,10,22550.00,08-28-2021 21:55:37,Columbus,Georgia,eBay,ve-107038,Y,
315, 23, Usamah Khan,300479,Camry,Toyota,Wallet,21,25945.00,11-04-2021 21:52:47,Apalachicola,Florida,Car Max,mB-566291,Y,
316, 18, Susan Boyle,201278,Outback,Subaru,Wallet,13,26945.00,10-02-2021 02:26:12,Columbus,Georgia,Car Max,vG-147790,Y,
317, 15, Micheal Smith,100243,F-150,Ford,Internet Banking,19,45525.00,05-04-2021 10:43:36,New Orleans,Louisiana,Carvana,LL-259463,N,Credit or debit card is expired 
318, 12, Eric Kemsley,100379,1500,Ram,Wallet,11,33975.00,12-27-2021 22:11:55,Tampa,Florida,Carfax,WZ-282420,Y,
319, 13, James Rodriguez,100145,Silverado,Chevrolet,UPI,5,34600.00,01-03-2021 00:06:29,Raleigh,North Carolina,Carvana,gK-483070,Y,
320, 10, Max Halloway,200261,Escape,Ford,Card,5,27185.00,12-26-2021 17:21:28,North Little Rock,Arkansas,Carvana,NS-410595,Y,
321, 13, James Rodriguez,300995,Altima,Nissan,Internet Banking,13,24900.00,07-24-2021 02:33:24,Columbia,South Carolina,Car Max,wl-125312,Y,
322, 25, Karen Smith,100648,Sierra,GMC,Card,11,37195.00,12-25-2021 06:12:03,North Little Rock,Arkansas,Carfax,yx-959433,Y,
323, 9, Chloe Howells,300995,Altima,Nissan,Card,19,24900.00,01-04-2021 20:36:55,Augusta,Georgia,Carfax,pV-403184,Y,
324, 1, John Smith,200794,HR-V,Honda,Internet Banking,13,23650.00,11-26-2021 05:36:15,Little Rock,Arkansas,AutoTrader,fS-730546,Y,
325, 3 ,Alexander Hopkins,300479,Camry,Toyota,Card,9,25945.00,12-07-2021 16:07:50,Huntington,West Virginia,Carvana,AN-550339,Y,
326, 24, Amy Barnes,200122,Equinox,Chevrolet,Wallet,18,26300.00,07-04-2021 23:32:53,Richmond,Virginia,Carfax,Pt-553553,Y,
327, 8, Justin Thomas,201081,Tucson,Hyundai,Card,12,24950.00,12-21-2021 12:43:40,Lexington,Kentucky,AutoTrader,cI-405043,Y,
328, 23, Usamah Khan,201278,Outback,Subaru,Card,1,26945.00,05-30-2021 22:33:18,Knoxville,Tennessee,eBay,rO-239549,Y,
329, 16, Dave Hernandez,300857,Model Y,Tesla,Wallet,18,65990.00,04-12-2021 20:48:03,Tupelo,Mississippi,AutoTrader,Ws-687460,Y,
330, 17, Maria Garcia,100648,Sierra,GMC,Wallet,12,37195.00,01-25-2021 16:55:53,Little Rock,Arkansas,eBay,fV-414203,N,Incorrect Pin
331, 11, Chris Jones,200482,RAV4,Toyota,Wallet,13,26975.00,07-09-2021 02:18:45,Athens,Georgia,Carvana,ZL-528339,Y,
332, 15, Micheal Smith,300857,Model Y,Tesla,Internet Banking,9,65990.00,05-26-2021 23:26:30,Athens,Georgia,Carvana,wW-727960,Y,
333, 13, James Rodriguez,100243,F-150,Ford,Card,19,45525.00,02-26-2021 05:59:10,Little Rock,Arkansas,eBay,SD-013889,N,Credit or debit card is expired 
334, 2, Mary Jane,201081,Tucson,Hyundai,Wallet,20,24950.00,10-27-2021 06:36:49,Jackson,Mississippi,eBay,sy-766386,N,Incorrect Pin
335, 23, Usamah Khan,100409,Tacoma,Toyota,Card,10,27150.00,08-20-2021 07:48:03,Little Rock,Arkansas,AutoTrader,in-479018,Y,
336, 1, John Smith,200482,RAV4,Toyota,Wallet,15,26975.00,08-25-2021 13:55:08,Bowling Green,Kentucky,AutoTrader,FZ-574850,Y,
337, 10, Max Halloway,100648,Sierra,GMC,Card,11,37195.00,02-14-2021 06:50:52,New Orleans,Louisiana,Car Max,uj-886456,Y,
338, 23, Usamah Khan,100648,Sierra,GMC,Wallet,12,37195.00,12-20-2021 17:00:48,Charleston,West Virginia,AutoTrader,Hp-228210,Y,
339, 4, Rashid Matthews,300479,Camry,Toyota,Card,11,25945.00,03-10-2021 03:36:09,Lake Charles,Louisiana,eBay,Lf-265400,Y,
340, 5, Brandon Johnson,300479,Camry,Toyota,Card,5,25945.00,08-22-2021 21:59:53,Huntington,West Virginia,Carfax,lz-604708,Y,
341, 1, John Smith,201278,Outback,Subaru,Wallet,14,26945.00,11-13-2021 22:01:20,Greenville,South Carolina,Car Max,oB-435389,N,Incorrect Pin
342, 12, Eric Kemsley,300804,Model 3,Tesla,Internet Banking,8,46990.00,07-12-2021 19:58:08,Asheville,North Carolina,AutoTrader,mp-010192,Y,
343, 14, Kumar Singh,300857,Model Y,Tesla,Wallet,10,65990.00,12-17-2021 20:48:20,Lynchburg,Virginia,eBay,Xv-155831,Y,
